author, title,et, in, qui, non, hic, is, sed, ad, ille, quod, ut, de, ego, cum, suus, ab, si, ipse, quis, quia, sibi, meus, enim, nec, quam, nos, per, ex, autem, noster, que, vel, ergo, quidem, tamen, iste, pro, iam, alius, ne, etiam, aut, sic, sicut, quo, nisi, vero, super, ita, ubi, nam, quoniam, inter, denique, magis, nunc, unde, quidam, sine, propter, quasi, tam, atque, quomodo, quoque, tamquam, ac, tantus, idem, neque, utique, adhuc, dum, quantus, secundum, uterque, aliquis, tunc, solum, sane, quando, igitur, ante, talis, post, bene, nullus, sub, omnino, usque, semper, quippe, sive, alter, minus, etsi, siquidem, inde, itaque, ideo, iuxta, quisquis, videlicet, apud, profecto, scilicet, nemo, prius, parve, plane, porro, contra, ibi, immo, nonne, at, nimirum, nihilominus, propterea, primum, verum, nempe, una, multum, longe, seipse, quicumque, item, an, donec, vere, certe, quisque, absque, interim, unquam, numquam, quantum, pote, prorsus, semetipse, pariter, amen, proinde, satis, huiusmodi, numquis, hinc, aliquando, prae, 
div, di_30, 63, 49, 30, 14, 22, 17, 8, 9, 8, 11, 24, 4, 3, 8, 13, 12, 8, 11, 11, 5, 6, 1, 8, 5, 6, 9, 10, 4, 6, 5, 2, 8, 4, 3, 1, 3, 3, 2, 3, 6, 3, 3, 2, 3, 2, 6, 4, 1, 1, 1, 3, 5, 1, 0, 2, 0, 7, 1, 2, 5, 1, 0, 2, 0, 1, 2, 4, 1, 4, 1, 1, 0, 2, 2, 1, 1, 2, 0, 2, 1, 1, 0, 1, 1, 1, 0, 3, 0, 0, 0, 1, 1, 3, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 3, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 1, 2, 0, 0, 3, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 0, 
div, di_31, 55, 54, 26, 16, 15, 26, 9, 14, 12, 24, 17, 15, 3, 9, 12, 7, 4, 12, 11, 9, 9, 0, 6, 3, 3, 11, 8, 8, 18, 8, 3, 11, 3, 4, 3, 3, 0, 2, 3, 5, 4, 2, 4, 0, 7, 4, 4, 3, 2, 1, 0, 2, 0, 0, 0, 0, 2, 2, 1, 1, 4, 0, 1, 1, 2, 2, 4, 0, 4, 0, 2, 1, 2, 0, 1, 3, 3, 3, 0, 0, 1, 3, 0, 1, 1, 0, 0, 1, 0, 3, 2, 2, 0, 0, 0, 0, 2, 0, 1, 1, 2, 2, 0, 0, 1, 4, 2, 5, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
div, di_32, 50, 45, 38, 16, 24, 37, 12, 19, 10, 3, 12, 15, 16, 7, 15, 12, 8, 11, 13, 6, 2, 2, 6, 1, 4, 10, 16, 1, 3, 8, 2, 3, 3, 4, 1, 4, 3, 5, 6, 4, 3, 2, 2, 2, 1, 2, 4, 5, 0, 6, 1, 1, 0, 0, 1, 1, 3, 2, 0, 4, 1, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 3, 1, 0, 1, 0, 1, 0, 0, 0, 1, 5, 0, 0, 1, 1, 5, 0, 1, 0, 0, 0, 0, 1, 0, 2, 2, 0, 1, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 5, 0, 
div, di_33, 69, 56, 26, 25, 21, 22, 10, 9, 12, 6, 16, 10, 11, 12, 8, 16, 10, 15, 3, 3, 5, 2, 8, 11, 8, 7, 13, 8, 7, 8, 1, 3, 3, 7, 1, 7, 7, 3, 2, 0, 2, 1, 4, 4, 3, 0, 2, 4, 3, 1, 1, 10, 3, 0, 1, 2, 5, 2, 1, 3, 3, 1, 1, 1, 2, 0, 0, 4, 2, 1, 1, 0, 0, 0, 3, 1, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 3, 0, 7, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 2, 4, 0, 1, 1, 3, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 
div, di_34, 68, 37, 44, 25, 27, 12, 20, 9, 14, 8, 8, 4, 1, 4, 11, 9, 3, 4, 6, 10, 7, 0, 14, 19, 0, 3, 7, 6, 8, 2, 0, 5, 3, 5, 1, 1, 1, 0, 6, 4, 4, 2, 1, 2, 0, 0, 6, 2, 0, 0, 2, 1, 0, 0, 2, 0, 2, 5, 1, 3, 3, 0, 0, 1, 0, 2, 1, 0, 5, 1, 1, 1, 1, 0, 0, 4, 0, 3, 1, 0, 1, 1, 0, 2, 0, 0, 1, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 1, 1, 3, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
div, di_35, 78, 46, 49, 53, 16, 18, 18, 10, 8, 3, 8, 10, 10, 4, 6, 9, 6, 9, 5, 8, 2, 6, 4, 18, 5, 4, 5, 5, 6, 2, 2, 0, 2, 6, 4, 0, 0, 1, 9, 1, 3, 7, 1, 2, 0, 3, 6, 1, 1, 1, 1, 0, 3, 0, 1, 0, 3, 6, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 3, 2, 0, 1, 0, 1, 2, 0, 1, 4, 1, 0, 2, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 0, 2, 0, 0, 1, 2, 0, 2, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
div, di_36, 56, 42, 31, 16, 21, 15, 13, 15, 7, 8, 9, 12, 1, 15, 17, 12, 16, 9, 3, 6, 5, 1, 15, 4, 5, 5, 5, 8, 5, 8, 2, 6, 5, 2, 2, 1, 0, 3, 1, 7, 1, 7, 7, 7, 5, 3, 11, 3, 1, 3, 1, 2, 2, 0, 2, 4, 4, 0, 3, 1, 1, 0, 0, 2, 1, 0, 2, 0, 0, 2, 1, 1, 0, 2, 8, 4, 1, 7, 1, 0, 2, 1, 2, 0, 1, 0, 0, 0, 4, 1, 2, 2, 5, 1, 1, 0, 2, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 1, 0, 0, 1, 4, 5, 0, 0, 1, 0, 1, 1, 4, 0, 0, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 2, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
div, di_37, 61, 30, 29, 22, 22, 27, 12, 9, 14, 13, 7, 14, 8, 23, 23, 7, 8, 12, 12, 9, 4, 3, 7, 5, 2, 17, 14, 4, 9, 4, 1, 3, 4, 2, 0, 4, 3, 4, 12, 1, 5, 1, 4, 6, 4, 5, 7, 1, 5, 1, 0, 3, 0, 0, 1, 0, 2, 2, 2, 7, 2, 0, 0, 1, 2, 1, 1, 3, 5, 0, 0, 2, 3, 2, 3, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 6, 2, 0, 0, 1, 0, 4, 1, 0, 0, 1, 0, 0, 8, 2, 3, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 
div, di_38, 74, 25, 37, 29, 32, 23, 9, 16, 19, 29, 11, 15, 8, 10, 8, 2, 10, 6, 5, 6, 3, 1, 8, 6, 5, 0, 8, 7, 9, 3, 3, 3, 5, 1, 7, 3, 5, 2, 1, 2, 6, 6, 1, 7, 4, 4, 2, 2, 1, 0, 3, 0, 3, 5, 1, 3, 1, 1, 4, 1, 0, 3, 1, 0, 2, 2, 1, 1, 2, 0, 3, 3, 2, 3, 4, 1, 1, 1, 3, 2, 2, 0, 0, 3, 2, 7, 3, 0, 0, 0, 1, 2, 0, 4, 1, 1, 2, 0, 2, 1, 1, 0, 2, 0, 0, 1, 0, 0, 3, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 3, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
div, di_39, 61, 50, 37, 13, 19, 17, 12, 5, 19, 7, 24, 15, 13, 16, 12, 12, 5, 10, 3, 6, 6, 6, 8, 0, 6, 3, 5, 4, 6, 1, 4, 4, 2, 3, 2, 6, 1, 7, 12, 2, 10, 1, 3, 7, 3, 3, 5, 8, 3, 2, 3, 3, 1, 0, 0, 0, 5, 1, 7, 0, 0, 0, 0, 1, 2, 1, 3, 2, 4, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 3, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 1, 2, 0, 2, 1, 3, 2, 1, 0, 5, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 
div, di_40, 81, 56, 35, 27, 19, 26, 11, 16, 12, 3, 5, 14, 3, 17, 8, 7, 2, 3, 7, 16, 11, 1, 8, 5, 3, 7, 6, 3, 4, 1, 4, 7, 3, 3, 3, 4, 6, 0, 4, 3, 3, 2, 3, 6, 4, 6, 0, 1, 1, 4, 0, 1, 1, 0, 0, 0, 3, 1, 0, 4, 2, 3, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1, 1, 0, 3, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0, 2, 0, 1, 0, 2, 1, 0, 2, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 2, 0, 1, 0, 0, 
div, di_41, 55, 30, 30, 16, 28, 27, 9, 13, 7, 15, 9, 41, 11, 18, 3, 10, 15, 15, 20, 4, 3, 8, 9, 0, 7, 5, 8, 7, 12, 1, 6, 10, 6, 1, 0, 1, 1, 0, 4, 2, 2, 4, 5, 5, 3, 2, 3, 2, 5, 1, 2, 3, 1, 0, 0, 1, 3, 5, 0, 3, 0, 1, 1, 3, 0, 3, 3, 1, 6, 1, 1, 0, 0, 1, 2, 4, 3, 0, 1, 0, 0, 1, 0, 1, 4, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 2, 1, 0, 0, 2, 0, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 1, 0, 4, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
div, di_42, 55, 41, 49, 33, 23, 21, 18, 8, 16, 13, 15, 8, 9, 8, 8, 7, 6, 10, 12, 7, 5, 8, 11, 8, 8, 5, 3, 2, 3, 3, 1, 8, 5, 4, 4, 9, 6, 1, 14, 4, 4, 0, 2, 3, 5, 3, 5, 4, 1, 6, 5, 2, 2, 2, 3, 2, 3, 2, 2, 1, 1, 1, 0, 2, 2, 2, 0, 2, 3, 0, 2, 2, 2, 1, 2, 1, 1, 1, 3, 1, 0, 0, 0, 2, 1, 0, 0, 9, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
div, di_43, 55, 45, 35, 16, 24, 28, 12, 18, 10, 9, 20, 14, 3, 22, 16, 10, 11, 9, 9, 2, 5, 2, 12, 2, 6, 8, 13, 4, 12, 4, 6, 2, 3, 2, 0, 4, 4, 6, 2, 2, 9, 1, 3, 7, 3, 3, 3, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, 2, 1, 0, 0, 1, 1, 2, 2, 3, 1, 4, 1, 4, 1, 3, 0, 6, 1, 0, 0, 2, 0, 4, 3, 1, 2, 1, 2, 1, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 8, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0, 3, 1, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
div, di_44, 56, 34, 47, 11, 29, 21, 4, 18, 13, 12, 10, 12, 4, 11, 8, 13, 13, 11, 6, 5, 6, 1, 8, 6, 6, 7, 13, 6, 11, 4, 2, 4, 8, 5, 1, 1, 9, 4, 5, 2, 5, 1, 3, 4, 1, 2, 7, 2, 3, 1, 2, 3, 0, 0, 2, 4, 0, 0, 2, 1, 0, 0, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 4, 3, 5, 0, 4, 0, 1, 0, 3, 0, 1, 5, 2, 0, 2, 0, 0, 1, 0, 1, 4, 0, 0, 1, 0, 1, 1, 0, 0, 3, 0, 0, 0, 7, 0, 1, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 3, 1, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
div, di_45, 70, 32, 43, 34, 6, 10, 15, 12, 8, 13, 12, 6, 9, 6, 10, 7, 10, 20, 11, 3, 5, 13, 10, 9, 8, 5, 1, 1, 4, 8, 2, 2, 3, 7, 1, 4, 2, 5, 0, 7, 8, 7, 4, 2, 2, 5, 2, 2, 1, 5, 2, 2, 2, 2, 3, 2, 1, 2, 3, 0, 3, 5, 3, 2, 3, 1, 0, 3, 3, 2, 2, 2, 1, 5, 0, 3, 0, 2, 0, 3, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 1, 2, 2, 2, 1, 0, 1, 1, 3, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 2, 2, 2, 1, 0, 0, 1, 3, 0, 1, 1, 3, 1, 0, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 
div, di_46, 81, 61, 29, 27, 17, 24, 13, 17, 9, 7, 17, 20, 2, 6, 11, 10, 7, 3, 3, 12, 3, 5, 8, 4, 7, 2, 11, 0, 5, 3, 0, 3, 2, 3, 1, 4, 1, 1, 4, 3, 2, 0, 3, 6, 0, 1, 2, 0, 4, 1, 0, 1, 0, 0, 1, 1, 5, 0, 0, 5, 0, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 1, 0, 1, 0, 5, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 
div, di_47, 55, 55, 29, 15, 26, 36, 14, 6, 8, 14, 10, 7, 2, 11, 9, 2, 11, 6, 5, 26, 6, 4, 6, 1, 3, 3, 15, 5, 3, 6, 0, 2, 2, 1, 6, 3, 1, 1, 4, 1, 4, 5, 0, 9, 0, 0, 0, 7, 4, 1, 0, 2, 0, 0, 0, 0, 3, 1, 0, 4, 1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1, 0, 2, 1, 1, 0, 3, 0, 4, 0, 0, 3, 0, 2, 0, 1, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
h, hu_1, 57, 43, 23, 33, 13, 21, 17, 16, 5, 9, 20, 5, 4, 4, 12, 8, 3, 5, 3, 27, 12, 6, 5, 1, 4, 5, 19, 3, 6, 3, 0, 0, 12, 0, 3, 5, 13, 3, 2, 0, 2, 0, 1, 4, 1, 8, 4, 3, 2, 2, 0, 2, 0, 0, 1, 1, 2, 2, 0, 2, 5, 0, 0, 0, 1, 0, 1, 0, 1, 4, 0, 4, 1, 0, 1, 1, 0, 2, 2, 0, 11, 1, 0, 6, 0, 0, 3, 1, 0, 0, 1, 0, 2, 2, 1, 0, 0, 1, 1, 3, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 1, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 
h, hu_2, 48, 44, 20, 45, 19, 23, 11, 24, 6, 17, 15, 3, 13, 10, 14, 15, 21, 8, 6, 14, 16, 3, 5, 4, 2, 2, 19, 1, 7, 2, 1, 0, 7, 1, 1, 2, 2, 4, 4, 7, 5, 0, 0, 3, 0, 5, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 2, 4, 0, 0, 0, 2, 1, 5, 0, 1, 3, 10, 0, 1, 2, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 5, 2, 0, 1, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 
h, hu_3, 34, 58, 33, 32, 18, 21, 17, 19, 10, 10, 14, 5, 13, 4, 6, 20, 16, 1, 4, 22, 19, 9, 3, 2, 3, 8, 23, 2, 11, 3, 0, 3, 8, 1, 6, 0, 1, 4, 7, 5, 6, 2, 2, 3, 3, 4, 2, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 4, 2, 4, 7, 0, 1, 2, 0, 0, 2, 4, 1, 0, 0, 4, 1, 1, 0, 1, 0, 3, 2, 0, 13, 1, 0, 0, 1, 0, 0, 2, 0, 4, 3, 2, 0, 3, 1, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 
h, hu_4, 45, 34, 22, 20, 10, 29, 5, 25, 9, 8, 20, 6, 10, 12, 14, 12, 14, 5, 2, 27, 10, 25, 3, 4, 2, 8, 20, 2, 9, 7, 1, 7, 10, 1, 8, 3, 0, 2, 1, 4, 4, 1, 1, 2, 2, 0, 1, 0, 3, 0, 0, 0, 1, 0, 1, 1, 3, 8, 0, 1, 6, 0, 0, 2, 1, 0, 1, 2, 0, 0, 0, 3, 7, 2, 0, 0, 1, 2, 0, 0, 4, 0, 1, 0, 2, 1, 1, 2, 1, 1, 1, 0, 1, 0, 3, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 4, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
h, hu_5, 39, 42, 35, 30, 20, 35, 10, 14, 7, 7, 12, 11, 17, 9, 10, 15, 8, 8, 8, 20, 9, 18, 8, 5, 3, 2, 15, 2, 5, 0, 2, 1, 4, 1, 5, 1, 2, 2, 2, 1, 6, 0, 2, 2, 1, 5, 7, 0, 2, 1, 0, 5, 2, 0, 0, 1, 3, 5, 6, 3, 3, 0, 0, 2, 0, 0, 2, 3, 1, 0, 0, 1, 6, 1, 0, 0, 0, 0, 1, 0, 0, 2, 4, 2, 0, 3, 1, 0, 1, 0, 6, 0, 0, 0, 2, 1, 1, 0, 0, 5, 0, 3, 2, 2, 0, 1, 2, 2, 0, 0, 0, 3, 0, 1, 0, 0, 4, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 
h, hu_6, 58, 24, 32, 36, 15, 34, 16, 14, 9, 12, 5, 14, 14, 13, 10, 16, 9, 15, 6, 14, 4, 11, 8, 4, 8, 6, 16, 4, 3, 3, 1, 4, 6, 2, 6, 3, 1, 7, 5, 6, 4, 0, 4, 3, 1, 3, 5, 0, 1, 1, 5, 1, 0, 0, 1, 3, 4, 4, 4, 2, 7, 0, 2, 2, 4, 4, 2, 2, 2, 1, 0, 5, 1, 2, 2, 1, 1, 3, 1, 0, 3, 3, 2, 0, 5, 3, 0, 0, 1, 1, 3, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 5, 0, 0, 0, 3, 2, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 
h, hu_7, 28, 35, 24, 36, 9, 24, 15, 26, 8, 13, 12, 11, 12, 9, 9, 14, 9, 9, 4, 38, 12, 25, 4, 4, 6, 12, 26, 4, 6, 6, 1, 3, 9, 0, 5, 4, 3, 3, 3, 2, 2, 0, 1, 4, 1, 3, 1, 0, 1, 2, 0, 2, 0, 0, 3, 4, 2, 1, 0, 4, 4, 1, 1, 0, 0, 1, 1, 1, 3, 1, 0, 3, 1, 1, 0, 0, 1, 3, 5, 0, 6, 3, 2, 1, 1, 0, 0, 0, 0, 3, 0, 0, 2, 1, 2, 0, 0, 2, 0, 5, 0, 3, 0, 0, 0, 2, 1, 5, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
h, hu_8, 39, 71, 15, 21, 24, 40, 9, 16, 6, 18, 13, 14, 14, 7, 11, 15, 4, 4, 0, 29, 4, 15, 5, 2, 5, 9, 28, 0, 7, 14, 0, 6, 5, 0, 4, 1, 2, 3, 8, 1, 4, 0, 5, 4, 1, 1, 0, 2, 2, 2, 0, 0, 1, 0, 2, 8, 0, 1, 1, 5, 2, 1, 1, 3, 1, 0, 2, 1, 4, 0, 0, 2, 7, 1, 3, 1, 0, 1, 0, 0, 4, 3, 0, 1, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 10, 0, 2, 0, 2, 0, 1, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
h, hu_9, 47, 47, 32, 37, 9, 13, 18, 15, 8, 9, 9, 11, 19, 12, 15, 3, 8, 2, 9, 24, 5, 28, 10, 11, 1, 3, 2, 0, 4, 2, 1, 2, 11, 0, 2, 2, 2, 1, 6, 6, 1, 2, 0, 2, 1, 1, 0, 9, 0, 1, 0, 3, 1, 0, 3, 1, 0, 2, 1, 1, 5, 1, 0, 3, 0, 0, 2, 4, 0, 0, 0, 0, 0, 4, 9, 1, 1, 1, 1, 0, 1, 3, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
h, hu_10, 75, 43, 22, 35, 12, 21, 11, 25, 4, 14, 15, 8, 2, 12, 9, 6, 5, 9, 0, 15, 12, 1, 4, 7, 1, 0, 14, 3, 9, 1, 0, 0, 6, 0, 3, 1, 5, 1, 4, 4, 5, 0, 1, 3, 0, 2, 2, 0, 2, 1, 0, 2, 3, 0, 6, 5, 0, 2, 5, 3, 0, 2, 0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 3, 2, 2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
h, hu_11, 37, 32, 38, 26, 8, 11, 9, 37, 13, 15, 23, 1, 7, 6, 1, 18, 14, 2, 5, 24, 4, 12, 2, 7, 7, 2, 15, 1, 6, 1, 0, 16, 9, 0, 2, 3, 10, 1, 12, 6, 1, 0, 1, 1, 0, 3, 0, 2, 2, 3, 2, 2, 1, 0, 0, 1, 1, 1, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 6, 1, 1, 0, 1, 3, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 1, 0, 5, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 
